ID,Document_ID,Sentence
AR-130-98795-7,AR-130-98795,أيضا التعرف على عادات بعض الدول ومعرفة ثقافتهم أو تعلم لغات جديدة تنمي من مهارات الإنسان وتمكنه من اكتساب خبرات جديدة ومميزة، وأهم إيجابية في استخدام هذه الوسائل هي التواصل مع من نحب من حولنا سواء أصدقاء أو من العائلة.
AR-130-98795-8,AR-130-98795,في الختام فإن وسائل التواصل الاجتماعي من أهم الأمور في الحياة ولكن لمن يعرف ويحسن استخدامها بوعي ودقة.
AR-130-98853-1,AR-130-98853,نعيش في القرن الواحد والعشرين محاطين بجميع أنواع التكنولوجيا واندمجنا في مواقع التواصل الاجتماعي بشكل غير معقول.
AR-130-98853-2,AR-130-98853,أصبح الإدمان عليها مسيطرا على كل صغير وكبير في المجتمع، ولكن السؤال هل مواقع التواصل الاجتماعي لها إيجابيات ولها سلبيات؟
AR-130-98853-3,AR-130-98853,وما هي؟
AR-130-98853-4,AR-130-98853,بالتأكيد كل شيء موجود حولنا له إيجابيات وسلبيات، من إيجابيات مواقع التواصل الاجتماعي أنها تسمح لنا بالتواصل مع الأصدقاء والأقارب بشكل أسهل وأسرع، وأيضا تساعدنا على الحصول على المعلومات التي نحتاجها بسرعة.
AR-130-98853-5,AR-130-98853,ومن أهم إيجابيات مواقع التواصل الاجتماعي هي أنها يمكن أن ترينا الطرف الآخر من العالم والتعرف على ثقافات الشعوب الأخرى.
AR-130-98853-6,AR-130-98853,لننتقل إلى الجانب السلبي من مواقع التواصل الاجتماعي وهو الإدمان المفرط والهوس.
AR-130-98853-7,AR-130-98853,في فترة زمنية قصيرة جدا أصبح الجميع مهووسين بمواقع التواصل الاجتماعي ويهتمون بأن يضعوا فيها حياتهم الخاصة وأين ذهبوا وماذا فعلوا، بالرغم من أن مواقع التواصل الاجتماعي خطيرة للأطفال إلا إن بعض الأهل لا يكترثون لأمرها.
AR-130-98853-8,AR-130-98853,في الآونة الأخيرة حصلت الكثير من سرقات الهوية والنصب والاحتيال في مواقع التواصل الاجتماعي، لذلك على مستخدمي مواقع التواصل الاجتماعي الحذر من المواقع المشبوهة وغير الموثوقة وعدم نشر معلومات خاصة لكي لا تتم سرقتها.
AR-130-98853-9,AR-130-98853,في النهاية كل شخص يستطيع أن يحدد بنفسه كيف يريد أن يستخدم مواقع التواصل الاجتماعي - إن كان إيجابيا أم سلبيا - ويتحمل مسؤولية قراراته.
AR-130-99025-1,AR-130-99025,لا شك في أن الآونة الأخيرة أصبحت هناك ضجة بسبب إدمان الناس لوسائل التواصل الاجتماعي.
AR-130-99025-2,AR-130-99025,نظرا لاندفاع الناس لوسائل التواصل الاجتماعي أصبح الجميع يبحث عن الشهرة وذلك أدى إلى ظهور الناس بشخصيات تافهة، فقام الأطفال بتقليدهم وأخذهم كقدوة لهم.
AR-130-99025-3,AR-130-99025,ولكن لا بد من وجود جانب إيجابي لوجود التواصل الاجتماعي ألا وهو سرعة التواصل مع الآخرين وسهولة الإعلان عن منتج ما وسهولة التسوق.
AR-130-99025-4,AR-130-99025,لا بد من وجود الأشياء الإيجابية والسلبية في حياتنا، وأيضا لكل شيء في حياتنا أثر سواء كان من الناحية الإيجابية أم السلبية.
AR-130-99025-5,AR-130-99025,كذلك وسائل التواصل الاجتماعي لها أثر على الفرد أو على المجتمع.
AR-130-99025-6,AR-130-99025,من ناحية الفرد من الممكن أن يتأثر بالموضة أو تعليقات الناس فيجب السيطرة على الذات.
AR-130-99025-7,AR-130-99025,ومن ناحية المجتمع فمن الممكن انتشار الإشاعات وانتشار الفوضى وعدوى الآخرين، ولكن يوجد هناك جانب مشرق من ذلك ألا وهو تطور المجتمع وسهولة إيصال الفكرة للآخرين.
AR-130-99201-1,AR-130-99201,أصبح العديد من الناس يستخدم وسائل التواصل الاجتماعي بشكل مفرط، فمنهم من يستخدمها دون هدف ومنهم من يستخدمها للتجارة، ولكن لنتحدث عن الذين يستخدمونها دون هدف.
AR-130-99201-2,AR-130-99201,لما ذلك؟
AR-130-99201-3,AR-130-99201,هذا فقط لتضييع وقت الفراغ في بعض الأمور ومنهم من يتعارف على ثقافات دول أخرى، لكن إن تركنا ذلك قليلا سنكتشف أن هناك الكثير من الأشياء تحدث في الواقع دون أن نلاحظها بسبب مواقع التواصل الاجتماعي.
AR-130-99201-4,AR-130-99201,لم تعد بعض العائلات تجلس مع بعضها لم يعد أحد يعرف الآخر، ولكن من يمكنه أن يترك هذا الإدمان؟
AR-130-99351-1,AR-130-99351,ظهور الأجهزة الإلكترونية أدى إلى ظهور وسائل التواصل الاجتماعي، وهي تطبيقات يتم استخدامها للتواصل مع الآخرين إن كان فردا من العائلة صديقا أو زميل عمل.
AR-130-99351-2,AR-130-99351,هذه الوسائل تأخذنا إلى عالم افتراضي كبير وواسع حيث يتم تكوين مجتمعات كبيرة في هذا العالم.
AR-130-99351-3,AR-130-99351,لوسائل التواصل الاجتماعي آثار عديدة منها ما هو مفيد ومضر.
AR-130-99351-4,AR-130-99351,من آثارها على الفرد توسيع الفكر لأنها تتيح فرصا للبحث والاكتشاف، كما أنها جعلت المهام اليومية أسهل في التطبيق مع توفير الوقت والجهد.
AR-130-99351-5,AR-130-99351,كما أنها من ناحية أوسع أدت إلى تكوين علاقات جديدة وكثيرة بين أفراد المجتمع مما أدى إلى انتشار الألفة بينهم.
AR-130-99351-6,AR-130-99351,لكن لوسائل التواصل الاجتماعي آثار سلبية منها تفكك الأسرة إذا تم استخدامها لفترات طويلة، كما أن لها أيضا آثارا على الصحة وخاصة العينين.
AR-130-99351-7,AR-130-99351,وفي وقتنا الحالي انتشرت ظاهرة وهي التنمر الإلكتروني وهي عبارة عن الإساءة للآخرين باللفظ والتهديد بالبيانات الخاصة عن طريق وسائل التواصل الاجتماعي مما يؤدي في بعض الحالات إلى انتحار الأفراد.
AR-130-99438-1,AR-130-99438,وسائل التواصل الاجتماعي منذ انتشار وسائل التواصل الاجتماعي زادت العلاقات بين الناس، أصبح بإمكان من لديه جهاز أن يتواصل مع شخص آخر بسهولة ولو كان كل منهما في دولة مختلفة وبعيدة عن الأخرى.
AR-130-99438-2,AR-130-99438,بدأ الجميع في تكوين صداقات مع أشخاص يشاركون نفس اهتماماتهم وهواياتهم، وبهذه الطريقة بإمكانهم التعبير عن مشاعرهم بحرية أكبر فيشعرون بالانتماء والسعادة.
AR-130-99438-3,AR-130-99438,إن لوسائل التواصل الاجتماعي العديد من الإيجابيات والسلبيات مما يعني أنها تترك أثرا على الفرد والمجتمع.
AR-130-99438-4,AR-130-99438,الاستخدام الصحيح لهذه الوسائل يفيد الفرد بشكل كبير، لأنه سيتمكن من أن يستخدم تواصله عبر هذه المواقع في أبحاثه ودراساته، وسيتمكن أيضا من أن يتعلم من ثقافات وتجارب الآخرين حين يتواصل مع أشخاص من دول أخرى.
AR-130-99438-5,AR-130-99438,عند اختلاط العادات والتقاليد يتعلم الفرد ممن حوله، ووسائل التواصل الاجتماعي تمكن الفرد من أن يقرأ أو يستمع إلى تجارب الآخرين سواء كانت تجارب في العمل أو تجارب في الحياة.
